30D386	zte
30D46A	Autosales Incorporated
30D4E2	HUAWEI TECHNOLOGIES CO.
30D51F	Prolights
30D53E	Apple
30D587	Samsung Electronics Co.
30D659	Merging Technologies SA
30D6C9	Samsung Electronics Co.
30D7A1	Apple
30D875	Apple
30D941	Raydium Semiconductor
30D959	Shanghai Longcheer Technology
30D97F	Tech4home, Lda
30D9D9	Apple
30DCE7	zte
30DDAA	ZHEJIANG DAHUA TECHNOLOGYCO.
30DE4B	TP-Link Systems
30DE86	Cedac Software S.r.l.
30DF17	ALPSALPINE CO,.
30DF8D	SHENZHEN GONGJIN ELECTRONICS CO.,LT
30E044	Google
30E04F	Apple
30E090	Genevisio
30E171	Hewlett Packard
30E1F1	Intelbras
30E271	Fsas Technologies
30E283	Texas Instruments
30E37A	Intel Corporate
30E396	Huawei Device
30E3A4	Intel Corporate
30E3D6	Spotify USA
30E48E	Vodafone UK
30E4D8	Huawei Device
30E4DB	Cisco Systems
30E7BC	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
30E8E4	Qorvo International Pte.
30E98E	HUAWEI TECHNOLOGIES CO.
30EA26	Sycada BV
30EB15	Huawei Device
30EB1F	Skylab M&C Technology Co.
30EB25	INTEK DIGITAL
30EB5A	LANDIS + GYR
30EC7C	Shenzhen Along Electronics
30ECA3	Alfatron Electronics
30ED96	LS Mecapion
30EDA0	Espressif
30EFD1	Alstom Strongwish (Shenzhen)
30F028	Bosch Sicherheitssysteme
30F03A	UEI Electronics Private
30F23C	TECNO MOBILE
30F31D	zte
30F335	HUAWEI TECHNOLOGIES CO.
30F33A	+plugg srl
30F42F	ESP
30F527	New H3C Technologies
30F600	Sagemcom Broadband SAS
30F65D	Hewlett Packard Enterprise
30F6B9	Ecocentric Energy
30F6EF	Intel Corporate
30F70D	Cisco Systems
30F772	Hon Hai Precision Ind. Co.
30F77F	S Mobile Devices
30F7C5	Apple
30F7D7	Thread Technology
30F856	Extreme Networks Headquarters
30F947	Shenzhen Skyworth Digital Technology
30F94B	Universal Electronics
30F9ED	Sony
30FAB7	Tunai Creative
30FB10	Silicon Laboratories
30FB68	Wuhan Zmvision Technology
30FB94	Shanghai Fangzhiwei Information Technology CO.
30FBB8	HUAWEI TECHNOLOGIES CO.
30FC68	TP-LINK TECHNOLOGIES CO.
30FC8C	Vantiva - Connected Home
30FCEB	LG Electronics (Mobile Communications)
30FD11	MACROTECH (USA)
30FD34	COMMANDO Networks Pvt
30FD38	Google
30FD65	HUAWEI TECHNOLOGIES CO.
30FE31	Nokia
30FE6C	Apple
30FEFA	Cisco Systems
30FFF6	HangZhou KuoHeng Technology Co.
30FFFD	HUAWEI TECHNOLOGIES CO.
34008A	IEEE Registration Authority
3400A3	HUAWEI TECHNOLOGIES CO.
340286	Intel Corporate
34029B	Plexonics Technologies
34029C	D-Link
3403DE	Texas Instruments
34049E	IEEE Registration Authority
340557	vivo Mobile Communication
34074F	AccelStor
3407AC	PRONYX TRADING
3407FB	Ericsson AB
340804	D-Link
3408BC	Apple
3408E1	Texas Instruments
340962	Hangzhou Hikvision Digital Technology Co.
3409C9	Dongguan Huayin Electronic Technology
340A22	TOP-ACCESS ELECTRONICS CO
340A33	D-Link International
340A98	HUAWEI TECHNOLOGIES CO.
340AFF	Qingdao Hisense Communications Co.
340B40	MIOS ELETTRONICA SRL
340CED	Moduel AB
340E22	Apple
340F66	Web Sensing
34105D	Texas Instruments
3410BE	Apple
3410D0	HUAWEI TECHNOLOGIES CO.
3410F4	Silicon Laboratories
341290	Treeview Co.
341298	Apple
3412DC	Qingdao HaierTechnology Co.
3412F9	HUAWEI TECHNOLOGIES CO.
341343	GE Lighting
3413A8	Mediplan
3413E8	Intel Corporate
341453	Gantner Electronic
34145F	Samsung Electronics Co.
3414B5	Texas Instruments
341513	Texas Instruments
341593	Ruckus Wireless
34159E	Apple
341736	Shenzhen iComm Semiconductor CO.
3417DD	Sercomm France Sarl
3417EB	Dell
34194D	Arcadyan
341A35	Fiberhome Telecommunication Technologies Co.
341A4C	SHENZHEN WEIBU ELECTRONICS CO.
341B22	Grandbeing Technology
341B2D	Cisco Systems
341CF0	Xiaomi Communications Co
341E6B	HUAWEI TECHNOLOGIES CO.
341FC4	Shenzhen V-Link Technology
341FE4	Commscope
342003	Shenzhen Feitengyun Technology Co.
3420D3	SHENZHEN IP-COM NETWORKS CO.
3420E3	Ruckus Wireless
342109	Jensen Scandinavia AS
3422CF	AUMOVIO Systems
342387	Hon Hai Precision Ind. Co.
3423BA	SAMSUNG ELECTRO-MECHANICS(THAILAND)
34243E	zte
34255D	Shenzhen Loadcom Technology Co.
3425B4	Silicon Laboratories
3425BE	Amazon Technologies
342601	HUAWEI TECHNOLOGIES CO.
342606	CarePredict
3426E6	CIG SHANGHAI CO
342792	FREEBOX SAS
342840	Apple
342844	Kyung In Electronics
342865	Juniper Networks
3428F0	ATN International
342912	HUAWEI TECHNOLOGIES CO.
34298F	IEEE Registration Authority
3429EA	MCD ELECTRONICS SP. Z O.O.
3429EF	Qingdao Haier Technology Co.
342AF1	Texas Instruments
342B6E	Apple
342B70	Arris
342C8E	Ufispace
342CC4	Compal Broadband Networks
342D0D	Samsung Electronics Co.
342DA3	Fiberhome Telecommunication Technologies Co.
342EB6	HUAWEI TECHNOLOGIES CO.
342EB7	Intel Corporate
342F6E	Anywire
342FBD	Nintendo Co.
343111	Samsung Electronics Co.
34317F	Panasonic Appliances
34318F	Apple
3431C4	AVM
3432E6	Panasonic Industrial Devices Europe
343607	PINEWAVE PTE.
34363B	Apple
343654	zte
343759	zte
343794	Hamee
343839	NEC Platforms
3438AF	Inlab Networks
3438B7	HUMAX
343916	Google
343A20	Hewlett Packard Enterprise
343C30	NXP Semiconductor (Tianjin)
343D7F	Klipsch Group
343D98	JinQianMao Technology Co.
343DA9	HUAWEI TECHNOLOGIES CO.
343DC4	BUFFALO.
343E25	OHSUNG
343EA4	Ring
3440B5	IBM
34415D	Intel Corporate
3441A8	ER-Telecom
344262	Apple
344663	IEEE Registration Authority
34466F	HiTEM Engineering
3446EC	Huawei Device
34479A	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
3447D4	Chengdu Quanjing Intelligent Technology Co.
3448ED	Dell
344951	Eliyan
34495B	Sagemcom Broadband SAS
344A1B	zte
344A86	Honor Device
344AC3	HuNan ZiKun Information Technology
344B3D	Fiberhome Telecommunication Technologies Co.
344B50	zte
344CA4	amazipoint technology
344CC8	Echodyne
344DEA	zte
344DF7	LG Electronics (Mobile Communications)
344E2F	LEAR
344EE2	Huawei Device
344F3F	IO-Power Technology
344F5C	R&amp;M AG
344F69	EKINOPS SAS
34516F	Skychers Creations ShenZhen
345180	TCL King Electrical Appliances (Huizhou)
345184	Huawei Device
3451AA	JID GLOBAL
3451C9	Apple
3453D2	Sagemcom Broadband SAS
34543C	TAKAOKA TOKO CO.
345506	GUANGDONG GENIUS TECHNOLOGY
345594	FUJIAN STAR-NET COMMUNICATION CO.
3455E5	SJIT
3456ED	Goerdyna Group
3456FE	Cisco Meraki
345760	MitraStar Technology
345840	HUAWEI TECHNOLOGIES CO.
34587C	MIRAE INFORMATION TECHNOLOGY
34588A	Cisco Systems
345A06	SHARP
345A18	Alignment Engine
345A60	Micro-Star INTL
345ABA	tcloud intelligence
345B11	EVI HEAT AB
345B98	EM Microelectronic
345BBB	GD Midea Air-Conditioning Equipment Co.
345C40	Cargt Holdings
345CF3	Chipsea Technologies (Shenzhen)
345D10	Wytek
345D9E	Sagemcom Broadband SAS
345DA8	Cisco Systems
345E08	Roku
345EE7	Hangzhou ChengFengErLai Digial Technology Co.
345F45	Espressif
3460F9	TP-Link Systems
346178	The Boeing
346288	Cisco Systems
3462B4	Renesas Electronics (Penang) Sdn. Bhd.
3463D4	BIONIX SUPPLYCHAIN TECHNOLOGIES SLU
3464A9	Hewlett Packard
346679	HUAWEI TECHNOLOGIES CO.
346691	Apple
3466EA	VERTU INTERNATIONAL CORPORATION
34684A	Teraworks
346893	Tecnovideo Srl
346895	Hon Hai Precision Ind. Co.
3468B5	Texas Instruments
346987	zte
346AC2	HUAWEI TECHNOLOGIES CO.
346B46	Sagemcom Broadband SAS
346B5B	New H3C Technologies
346BD3	HUAWEI TECHNOLOGIES CO.
346C0F	Pramod Telecom Pvt.
346D9C	Carrier
346E68	HUAWEI TECHNOLOGIES CO.
346E8A	Ecosense
346E9D	Ericsson AB
346F11	Qingdao Zhipai Information Technology
346F24	AzureWave Technology
346F3F	Hon Hai Precision Industry Co.
346F71	TenaFe
346F90	Cisco Systems
346F92	White Rodgers Division
346FED	Enovation Controls
347069	Cisco Systems
347146	Huawei Device
34732D	Cisco Systems
34735A	Dell
347379	xFusion Digital Technologies Co.
347563	SHENZHEN RF-LINK TECHNOLOGY CO.
3475C7	Avaya
3476C5	I-O DATA DEVICE
347839	zte
347877	O-Net Communications (Shenzhen)
3478D7	Gionee Communication Equipment Co.
347916	HUAWEI TECHNOLOGIES CO.
347A60	Commscope
347C25	Apple
347DE4	SHENZHEN BILIAN ELECTRONIC CO.，
347DF6	Intel Corporate
347E00	Huawei Device
347E39	Nokia Danmark A/S
347E5C	Sonos
347ECA	NEXTWILL
34800D	Cavium
3480B3	Xiaomi Communications Co
348137	UNICARD SA
3481C4	AVM
3481F4	SST Taiwan
3482C5	Samsung Electronics Co.
3482DE	Kiio
348302	iFORCOM
3483D5	HUAWEI TECHNOLOGIES CO.
348446	Ericsson AB
3484E4	Texas Instruments
348511	Shenzhen Skyworth Digital Technology
348518	Espressif
348584	Extreme Networks Headquarters
34862A	Heinz Lackmann GmbH & Co KG
34865D	Espressif
3486DA	Honor Device
34873D	Quectel Wireless Solutions Co.
3487FB	GTAI
348818	Cisco Systems
34885D	Logitech Far East
348A12	Hewlett Packard Enterprise
348A3B	Huawei Device
348A7B	Samsung Electronics Co.
348AAE	Sagemcom Broadband SAS
348B75	LAVA INTERNATIONAL(H.K)
348C5E	Apple
348D13	Silicon Laboratories
348D52	Sichuan Tianyi Comheart Telecom Co.
348E89	Hangzhou BroadLink Technology
348F27	Ruckus Wireless
3490EA	Murata Manufacturing
34916F	UserGate
3492C2	Square Route
349342	TTE
34936F	Juniper Networks
349454	Espressif
3495DB	Logitec
349671	HUAWEI TECHNOLOGIES CO.
349672	TP-LINK TECHNOLOGIES CO.
349677	zte
34976F	Rootech
3497D7	YEALINK(XIAMEN) NETWORK TECHNOLOGY CO.
3497F6	ASUSTek COMPUTER
3497FB	ADVANCED RF TECHNOLOGIES
34987A	Espressif
3498B5	NETGEAR
34996F	VPI Engineering
349971	Quanta Storage
3499D7	Universal Flow Monitors
349A0D	ZBD Displays
349B5B	Maquet
349D90	Heinzmann GmbH & CO. KG
349E34	Evervictory Electronic Co.
349F7B	CANON
34A137	HUAWEI TECHNOLOGIES CO.
34A183	AWare
34A2A2	HUAWEI TECHNOLOGIES CO.
34A34E	NevadaNano
34A395	Apple
34A3BF	Terewave.
34A55D	TECHNOSOFT INTERNATIONAL SRL
34A5B4	NAVTECH PTE
34A5E1	Sensorist ApS
34A68C	Shine Profit Development
34A6EF	Shenzhen Phaten Tech.
34A709	Trevil srl
34A7BA	Fischer International Systems
34A843	KYOCERA Display
34A84E	Cisco Systems
34A8DB	SenArch ApS
34A8EB	Apple
34AA31	Shenzhen Skyworth Digital Technology
34AA8B	Samsung Electronics Co.
34AA99	Nokia
34AAEE	Mikrovisatos Servisas UAB
34AB37	Apple
34AB95	Espressif
34AC11	China Mobile Group Device Co.
34AD61	CELESTICA
34ADE4	Shanghai Chint Power Systems
34AF2C	Nintendo
34AFA3	Recogni
34AFB3	Amazon Technologies
34B1EB	Apple
34B1F7	Texas Instruments
34B20A	Huawei Device
34B354	HUAWEI TECHNOLOGIES CO.
34B472	Espressif
34B571	PLDS
34B5A3	CIG SHANGHAI CO
34B5F3	IEEE Registration Authority
34B7DA	Espressif
34B7FD	Guangzhou Younghead Electronic Technology Co.
34B883	Cisco Systems
34B98D	Xiaomi Communications Co
34BA38	PAL MOHAN ELECTRONICS PVT
34BA51	Se-Kure Controls
34BA75	Everest Networks
34BA9A	Asiatelco Technologies Co.
34BB1F	BlackBerry RTS
34BB26	Motorola Mobility LLC, a Lenovo
34BC5E	eero
34BCA6	Beijing Ding Qing Technology
34BD20	Hangzhou Hikrobot Technology
34BDC8	Cisco Systems
34BDF9	Shanghai WDK Industrial Co.
34BDFA	Cisco SPVTG
34BE00	Samsung Electronics Co.
34BF90	Fiberhome Telecommunication Technologies Co.
34C059	Apple
34C0F9	Rockwell Automation
34C103	Hangzhou Huamu Technology Co.
34C1E9	Ulak Communications
34C232	Samsung Electronics Co.
34C3AC	Samsung Electronics Co.
34C3D2	FN-LINK TECHNOLOGY
34C3FD	Cisco Systems
34C459	Texas Instruments
34C515	Hewlett Packard Enterprise
34C5D0	Hagleitner Hygiene International
34C69A	Enecsys
34C6DD	Hangzhou Ezviz Software Co.
34C731	ALPSALPINE CO,.
34C7E9	Google
34C803	Nokia
34C8D6	IEEE Registration Authority
34C93D	Intel Corporate
34C99D	EIDOLON COMMUNICATIONS TECHNOLOGY
34C9F0	LM Technologies
34CA81	New H3C Intelligence Terminal
34CB1A	Procter & Gamble
34CC28	Nexpring Co. LTD.
34CD6D	CommSky
34CDB0	Espressif
34CDBE	HUAWEI TECHNOLOGIES CO.
34CE00	XIAOMI Electronics,CO.
34CE69	Nokia Solutions and Networks GmbH & Co. KG
34CE94	Parsec (Pty)
34CF6C	Hangzhou Taili wireless communication equipment
34CFB5	Robotic d.o.o.
34CFF6	Intel Corporate
34D09B	MobilMAX Technology
34D0B8	IEEE Registration Authority
34D262	SZ DJI TECHNOLOGY CO.
34D270	Amazon Technologies
34D2C4	RENA GmbH Print Systeme
34D4E3	Atom Power
34D509	Genexis B.V.
34D693	Huawei Device
34D712	Smartisan Digital
34D72F	Shenzhen SuperElectron Technology Co.
34D737	IBG Industriebeteiligungsgesellschaft mbH &b Co.
34D772	Xiamen Yudian Automation Technology
34D7B4	Tributary Systems
34D7F5	IEEE Registration Authority
34D856	Shenzhen Skyworth Digital Technology
34D868	Broadcom
34D954	WiBotic
34DAA1	Apple
34DAB7	zte
34DAC1	SAE Technologies Development(Dongguan)
34DB9C	Sagemcom Broadband SAS
34DBFD	Cisco Systems
34DC99	New H3C Technologies
34DD04	Minut AB
34DD7E	Umeox Innovations Co.
34DDCC	Google
34DE1A	Intel Corporate
34DE34	zte
34DF20	Shenzhen Comstar .Technology Co.
34DF2A	Fujikon Industrial Co.
34E0CF	zte
34E0D7	DONGGUAN QISHENG ELECTRONICS INDUSTRIAL
34E12D	Intel Corporate
34E1A9	AVM Audiovisuelles Marketing und Computersysteme
34E1D1	IEEE Registration Authority
34E1D7	NXP Semiconductors Taiwan
34E2FD	Apple
34E380	Genexis B.V.
34E3DA	Hoval Aktiengesellschaft
34E3FB	Samsung Electronics Co.
34E42A	Automatic Bar Controls
34E5EC	Palo Alto Networks
34E6AD	Intel Corporate
34E6D7	Dell
34E6E6	LG Innotek
34E70B	HAN Networks
34E71C	Shenzhen YOUHUA Technology
34E894	TP-LINK TECHNOLOGIES CO.
34E911	vivo Mobile Communication
34E9FE	Metis
34EA10	Orbic North America
34EA34	HangZhou Gubei Electronics Technology Co.
34EAE7	Shanghai High-Flying Electronics Technology
34ECB6	Phyplus Microelectronics
34ED0B	Shanghai XZ-COM.CO.
34ED1B	Cisco Systems
34EE16	Apple
34EE2A	ConMet
34EF44	2Wire
34EF8B	NTT DOCOMO BUSINESS
34EFB6	Edgecore Networks
34F015	Beijing Xiaomi Mobile Software
34F043	Samsung Electronics Co.
34F084	Samsung Electronics Co.
34F0CA	Shenzhen Linghangyuan Digital Technology Co.
34F150	Hui Zhou Gaoshengda Technology Co.
34F223	Fujian Newland Communication Science Technology
34F39A	Intel Corporate
34F39B	WizLAN
34F5D7	Huawei Device
34F62D	SHARP
34F64B	Intel Corporate
34F68D	Apple
34F6D2	Panasonic Taiwan Co.
34F716	TP-LINK TECHNOLOGIES CO.
34F86E	Parker Hannifin
34F8DD	Apple
34F8E7	Cisco Systems
34F968	ATEK Products
34FA1C	Beijing Xiaomi Mobile Software
34FA40	Guangzhou Robustel Technologies Co.
34FA9F	Ruckus Wireless
34FC6F	ALCEA
34FC99	SJIT
34FCA1	Micronet union Technology(Chengdu)
34FCB9	Hewlett Packard Enterprise
34FCEF	LG Electronics (Mobile Communications)
34FD6A	Apple
34FD70	Intel Corporate
34FE1C	CHOUNG HWA TECH CO.
34FE77	Apple
34FE9E	Fujitsu
34FEC5	Shenzhen Sunwoda intelligent hardware Co.
34FFF3	HUAWEI TECHNOLOGIES CO.
380025	Intel Corporate
380118	ULVAC
380146	SHENZHEN BILIAN ELECTRONIC CO.，
380195	Samsung Electronics Co.
380197	TSST Global
38019F	SHENZHEN FAST TECHNOLOGIES CO.
3802DE	Sercomm
3802E3	YICHEN (SHENZHEN) TECHNOLOGY CO.
380525	IEEE Registration Authority
380546	Foctek Photonics
3805AC	Piller Group
3806B4	A.D.C.
3806E6	Arcadyan
380716	FREEBOX SAS
3807D4	Zeppelin Systems
3808FD	Silca Spa
3809A4	Firefly Integrations
3809FB	Apple
380A0A	Sky-City Communication and Electronics Limited
380A4F	PRACHI ENTERPRISES
380A94	Samsung Electronics Co.
380AAB	Formlabs
380B26	Mindray
380B3C	Texas Instruments
380B40	Samsung Electronics Co.
380DD4	Primax Electronics
380E4D	Cisco Systems
380E7B	V.P.S. Thai
380F4A	Apple
380FAD	HUAWEI TECHNOLOGIES CO.
380FE4	Dedicated Network Partners Oy
3810D5	AVM Audiovisuelles Marketing und Computersysteme
3810F0	Hewlett Packard Enterprise
38127B	Crenet Labs
38141B	Secure Letter
381428	Dell
38144E	Fiberhome Telecommunication Technologies Co.
3814A1	LG Innotek
38165A	zte
381672	Shenzhen SuperElectron Technology Co.
3816D1	Samsung Electronics Co.
381730	Ulrich Lippert GmbH & Co KG
381766	PROMZAKAZ
3817B1	Sagemcom Broadband SAS
3817C3	Hewlett Packard Enterprise
3817E1	Vantiva USA
38182B	Espressif
38184C	Sony Home Entertainment&Sound Products
381868	Intel Corporate
38192F	Nokia
381A52	Seiko Epson
381B9E	Qingdao Intelligent&Precise Electronics Co.
381C1A	Cisco Systems
381C23	Hilan Technology CO.
381C4A	SIMCom Wireless Solutions Co.
381D14	Skydio
381DD9	FN-LINK TECHNOLOGY
381EC7	Chipsea Technologies(Shenzhen)
381F26	IEEE Registration Authority
381F8D	Tuya Smart
382028	HUAWEI TECHNOLOGIES CO.
382056	Cisco Systems
3820A8	ColorTokens
382187	Midea Group
3821C7	Hewlett Packard Enterprise
382228	Telink Micro
38229D	ADB Broadband Italia
3822D6	Hangzhou H3C Technologies Co.
3822E2	HP
3822F4	Huawei Device
3824F1	Private
38256B	Microsoft Mobile Oy
3825F3	Mellanox Technologies
38262B	UTran
382656	TCL King Electrical Appliances(Huizhou)Co.
3826CD	ANDTEK
382835	zte
3828EA	Fujian Netcom Technology
38295A	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
3829DD	ONvocal
382A19	Technica Engineering
382A8B	nFore Technology
382A8C	ALL Winner (Hong Kong)
382B78	ECO PLUGS ENTERPRISE
382C4A	ASUSTek COMPUTER
382CDB	Arista Networks
382CE5	Tuya Smart
382DD1	Samsung Electronics Co.
382DE8	Samsung Electronics Co.
382FB0	GD Midea Air-Conditioning Equipment Co.
3830F9	LG Electronics (Mobile Communications)
38315A	Rinnai
3831AC	WEG
3833C5	Microsoft
3835FB	Sagemcom Broadband SAS
38378B	HUAWEI TECHNOLOGIES CO.
38384B	vivo Mobile Communication
3838A6	Arista Networks
383904	ittim
38396C	Huawei Device
38398F	Silicon Laboratories
3839CD	vivo Mobile Communication
383A21	IEEE Registration Authority
383B26	Jiangsu Qinheng
383BC8	2Wire
383C9C	Fujian Newland Payment Technology Co.
383D5B	Fiberhome Telecommunication Technologies Co.
383F10	DBL Technology
383FB3	Vantiva USA
383FE8	HUAWEI TECHNOLOGIES CO.
38420B	Sonos
384233	Wildeboer Bauteile
3842A6	Ingenieurbuero Stahlkopf
384369	Patrol Products Consortium
38437D	Compal Broadband Networks
3843E5	Grotech
3844BE	Espressif
38453B	Ruckus Wireless
38454C	Light Labs
384554	Harman/Becker Automotive Systems
38458C	MyCloud Technology
384608	zte
384712	Luxottica Tristar (Dongguan) Optical Co.
3847BC	HUAWEI TECHNOLOGIES CO.
3847F2	Recogni
38484C	Apple
384A80	Samsung Electronics Co.
384B24	SIEMENS AG
384B5B	ZTRON TECHNOLOGY
384B76	AIRTAME ApS
384C4F	HUAWEI TECHNOLOGIES CO.
384C90	Commscope
384DD2	Huawei Device
384E56	Texas Instruments
384F49	Juniper Networks
384FF0	AzureWave Technology
38521A	Nokia
385247	Huawei Device
385319	34ED LLC DBA Centegix
38539C	Apple
385439	Guangzhou Shiyuan Electronic Technology Company
38549B	zte
3854F5	AltoBeam
385610	CANDY HOUSE
38563D	Microsoft
3856B5	Peerbridge Health
38580C	Panaccess Systems
3859F8	MindMade Sp. z o.o.
3859F9	Hon Hai Precision Ind. Co.
385AA8	Beijing Zhongdun Security Technology Development
385B44	Silicon Laboratories
385C76	PLANTRONICS
385CFB	Silicon Laboratories
385F66	Cisco SPVTG
385FC3	Yu Jeong System, Co.
386077	PEGATRON
3861A5	Grabango Co
386233	Apple
38637F	Fiberhome Telecommunication Technologies Co.
3863BB	Hewlett Packard
3863F6	3NOD MULTIMEDIA(SHENZHEN)CO.
386407	Qingdao Intelligent&Precise Electronics Co.
386504	Honor Device
3865B2	Apple
386645	OOSIC Technology CO.
3866F0	Apple
386793	Asia Optical Co.
386893	Intel Corporate
3868A4	Samsung Electronics Co.
3868BE	Sichuan Tianyi Comheart Telecom Co.
3868DD	INVENTEC
386A77	Samsung Electronics Co.
386B1C	SHENZHEN MERCURY COMMUNICATION TECHNOLOGIES CO.
386BBB	Commscope
386C9B	Ivy Biomedical
386DED	Juniper Networks
386E21	Wasion Group
386E88	zte
386EA2	vivo Mobile Communication
386EB2	HUAWEI TECHNOLOGIES CO.
386F6B	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
38700C	Commscope
3870F2	HUAWEI TECHNOLOGIES CO.
3871DE	Apple
3872C0	Comtrend
3873EA	IEEE Registration Authority
387605	Inogeni
3876CA	Shenzhen Smart Intelligent Technology Co.
3876D1	Euronda SpA
387707	AltoBeam
3877CD	KOKUSAI ELECTRIC
387862	Sony
387A0E	Intel Corporate
387A3C	Fiberhome Telecommunication Technologies Co.
387ACC	SHENZHEN BILIAN ELECTRONIC CO.，
387B01	Shenzhen MiaoMing Intelligent Technology Co.
387B47	AKELA
387C76	Universal Global Scientific Industrial.
387F8B	Apple
3880DF	Motorola Mobility LLC, a Lenovo
3881D7	Texas Instruments
388345	TP-LINK TECHNOLOGIES CO.
38839A	SHENZHEN RF-LINK TECHNOLOGY CO.
388479	Cisco Meraki
388602	Flexoptix
3886F7	Google
38879C	Ei Electronics
3887D5	Intel Corporate
38881E	HUAWEI TECHNOLOGIES CO.
388871	ASKEY COMPUTER
3888A4	Apple
38892C	Apple
3889DC	Opticon Sensors Europe B.V.
388A06	Samsung Electronics Co.
388A21	UAB "Teltonika Telematics"
388AB7	ITC Networks
388ABE	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
388B59	Google
388C50	LG Electronics
388CEF	Samsung Electronics Co.
388D3D	WNC
388E7A	AUTOIT
388EE7	Fanhattan
388F30	Samsung Electronics Co.
389052	HUAWEI TECHNOLOGIES CO.
3890A5	Cisco Systems
3890AF	zte
389148	zte
3891B7	Cisco Systems
3891D5	Hangzhou H3C Technologies Co.
3891FB	Xenox Holding BV
389201	Tianyi Telecom Terminals Company
38922E	ArrayComm
389231	TECNO MOBILE
389461	Renesas Electronics (Penang) Sdn. Bhd.
389496	Samsung Electronics Co.
3894E0	Syrotech Networks.
3894ED	NETGEAR
389592	Tendyron
3897A4	ELECOM CO.
3897D6	Hangzhou H3C Technologies Co.
3898D8	MERITECH CO.
3898E9	Huawei Device
389AF6	Samsung Electronics Co.
389B73	GSD VIET NAM TECHNOLOGY COMPANY
389CB2	Apple
389D92	Seiko Epson
389E4C	Hewlett Packard Enterprise
389E80	zte
389F5A	C-Kur TV
389F83	OTN Systems N.V.
38A067	Nokia Solutions and Networks GmbH & Co. KG
38A28C	SHENZHEN RF-LINK TECHNOLOGY CO.
38A3E0	1Finity
38A44B	Huawei Device
38A4ED	Xiaomi Communications Co
38A53C	COMECER Netherlands
38A5B6	SHENZHEN MEGMEET ELECTRICAL CO.
38A5C9	Tuya Smart
38A659	Sagemcom Broadband SAS
38A6CE	SKY UK
38A746	COMPAL INFORMATION (KUNSHAN)
38A851	Quickset Defense Technologies
38A86B	Orga BV
38A89B	Fiberhome Telecommunication Technologies Co.
38A8CD	IEEE Registration Authority
38A91C	New H3C Technologies
38A95F	Actifio
38A9EA	HK DAPU ELECTRONIC TECHNOLOGY CO.
38AA09	Cisco Systems
38AA20	zte
38AA3C	SAMSUNG ELECTRO MECHANICS
38AB16	NPO RTT
38AB41	Texas Instruments
38AC3D	Nephos
38ACDD	Valenco
38AD2B	Hitron Technologies.
38AD8E	New H3C Technologies
38ADBE	New H3C Technologies
38AF29	Zhejiang Dahua Technology
38AFD0	Nevro
38AFD7	FUJITSU
38B12D	Sonotronic Nagel
38B14E	IEEE Registration Authority
38B19E	IEEE Registration Authority
38B1DB	Hon Hai Precision Ind. Co.
38B3F7	Huawei Device
38B4D3	BSH Hausgeräte
38B54D	Apple
38B5BD	E.G.O. Elektro-Ger
38B5C9	INGRAM MICRO SERVICES
38B5D3	SecuWorks
38B725	Wistron Infocomm (Zhongshan)
38B74D	Fijowave
38B800	WNC
38B8EB	IEEE Registration Authority
38B9AF	NXP Semiconductors Taiwan
38BAB0	Broadcom
38BAF8	Intel Corporate
38BB23	OzVision America
38BB3C	Avaya
38BC01	HUAWEI TECHNOLOGIES CO.
38BC1A	MEIZU Technology
38BC61	Starkoff
38BD7A	Hewlett Packard Enterprise
38BEAB	AltoBeam (China)
38BF2F	Espec
38BF33	NEC CASIO Mobile Communications
38C096	ALPSALPINE CO,.
38C0EA	Fortinet
38C2BA	CCTV NEOTECH
38C43A	Apple
38C4E8	NSS Sp. z o.o.
38C6BD	Xiaomi Communications Co
38C6CE	Nintendo Co.
38C70A	WiFiSong
38C7BA	CS Services Co.
38C804	Hui Zhou Gaoshengda Technology Co.
38C85C	Cisco SPVTG
38C986	Apple
38C9A9	SMART High Reliability Solutions
38CA73	Shenzhen MiaoMing Intelligent Technology Co.
38CA84	HP
38CA97	Contour Design
38CADA	Apple
38CD07	Beijing FaceCam Technology
38D09C	HUAWEI TECHNOLOGIES CO.
38D135	EasyIO Corporation Sdn. Bhd.
38D269	Texas Instruments
38D2CA	Zhejiang Tmall Technology
38D40B	Samsung Electronics Co.
38D518	GooWi Wireless Technology Co.
38D547	ASUSTek COMPUTER
38D57A	CLOUD NETWORK TECHNOLOGY SINGAPORE PTE.
38D620	Limidea Concept Pte.
38D6E0	TOPDON TECHNOLOGY Co.
38D7CA	7HUGS LABS
38D82F	zte
38D9A5	Mikotek Information
38DBBB	Sunbow Telecom
38DE35	GUANGZHOU YUANDIANHE COMMUNICATION TECHNOLOGY CO
38DE60	Mohlenhoff
38DEAD	Intel Corporate
38E054	Security Design
38E08E	Mitsubishi Electric
38E13D	Apple
38E158	Flaircomm Microelectronics
38E1AA	zte
38E1F4	Sagemcom Broadband SAS
38E26E	ShenZhen Sweet Rain Electronics Co.
38E2C4	Texas Instruments
38E2CA	Katun
38E2DD	zte
38E39F	Motorola Mobility LLC, a Lenovo
